id_user,platform,device_os,date_created,type_of_event
67988497,mobile,Android,2022-12-13,first_visit
67988513,mobile,Android,2022-12-13,first_visit
67988528,mobile,Android,2022-12-13,first_visit
67988542,mobile,Android,2022-12-13,first_visit
67988801,mobile,Android,2022-12-13,first_visit
67156305,mobile,Android,2022-12-13,first_visit
67986604,mobile,Android,2022-12-13,first_visit
67988920,mobile,Android,2022-12-13,first_visit
67988683,mobile,Android,2022-12-13,first_visit
67988696,mobile,Android,2022-12-13,first_visit
67988452,mobile,Android,2022-12-13,first_visit
67988711,mobile,Android,2022-12-13,first_visit
67216365,mobile,Android,2022-12-13,first_visit
65409783,mobile,Android,2022-12-13,first_visit
67940093,mobile,Android,2022-12-13,first_visit
67985422,mobile,Android,2022-12-13,first_visit
67988800,mobile,Android,2022-12-13,first_visit
67988546,mobile,Android,2022-12-13,first_visit
67858505,mobile,Android,2022-12-13,first_visit
67988813,mobile,Android,2022-12-13,first_visit
67645264,mobile,Android,2022-12-13,first_visit
67150428,mobile,Android,2022-12-13,first_visit
67988833,mobile,Android,2022-12-13,first_visit
67988836,mobile,Android,2022-12-13,first_visit
67988837,mobile,Android,2022-12-13,first_visit
67105128,mobile,Android,2022-12-13,first_visit
67988596,mobile,Android,2022-12-13,first_visit
67988894,mobile,Android,2022-12-13,first_visit
67988654,mobile,Android,2022-12-13,first_visit
67988669,mobile,Android,2022-12-13,first_visit
67988455,mobile,Android,2022-12-13,first_visit
67988718,mobile,Android,2022-12-13,first_visit
67988727,mobile,Android,2022-12-13,first_visit
66972154,mobile,Android,2022-12-13,first_visit
67988821,mobile,Android,2022-12-13,first_visit
67988931,mobile,Android,2022-12-13,first_visit
67987653,mobile,Android,2022-12-13,first_visit
67988281,mobile,Android,2022-12-13,first_visit
67988255,mobile,Android,2022-12-13,first_visit
67988916,mobile,Android,2022-12-13,first_visit
67988355,mobile,Android,2022-12-13,first_visit
67988094,mobile,Android,2022-12-13,first_visit
44503522,mobile,iOS,2022-12-13,first_visit
66812052,mobile,iOS,2022-12-13,first_visit
67375714,mobile,iOS,2022-12-13,first_visit
67552650,mobile,iOS,2022-12-13,first_visit
67988730,mobile,iOS,2022-12-13,first_visit
67986146,mobile,iOS,2022-12-13,first_visit
66919742,mobile,iOS,2022-12-13,first_visit
62040373,mobile,iOS,2022-12-13,first_visit
49319794,mobile,iOS,2022-12-13,first_visit
59006041,mobile,iOS,2022-12-13,first_visit
58559001,mobile,iOS,2022-12-13,first_visit
34802972,mobile,iOS,2022-12-13,first_visit
64252424,mobile,iOS,2022-12-13,first_visit
67980892,mobile,iOS,2022-12-13,first_visit
67747744,mobile,iOS,2022-12-13,first_visit
67544154,mobile,iOS,2022-12-13,first_visit
67929781,mobile,iOS,2022-12-13,first_visit
66535758,mobile,iOS,2022-12-13,first_visit
67755701,mobile,iOS,2022-12-13,first_visit
65725232,mobile,iOS,2022-12-13,first_visit
66162587,mobile,iOS,2022-12-13,first_visit
58328327,mobile,iOS,2022-12-13,first_visit
67988756,mobile,iOS,2022-12-13,first_visit
65140507,mobile,iOS,2022-12-13,first_visit
13437730,mobile,iOS,2022-12-13,first_visit
67863345,mobile,iOS,2022-12-13,first_visit
66207293,mobile,iOS,2022-12-13,first_visit
64452986,mobile,iOS,2022-12-13,first_visit
64946051,mobile,iOS,2022-12-13,first_visit
67912326,mobile,iOS,2022-12-13,first_visit
67988627,mobile,iOS,2022-12-13,first_visit
37117100,mobile,iOS,2022-12-13,first_visit
67966131,mobile,iOS,2022-12-13,first_visit
62071762,mobile,iOS,2022-12-13,first_visit
20689364,mobile,iOS,2022-12-13,first_visit
66602209,mobile,iOS,2022-12-13,first_visit
67623402,mobile,iOS,2022-12-13,first_visit
67332122,mobile,iOS,2022-12-13,first_visit
67935550,mobile,iOS,2022-12-13,first_visit
67980399,mobile,iOS,2022-12-13,first_visit
67934890,mobile,iOS,2022-12-13,first_visit
67730872,mobile,iOS,2022-12-13,first_visit
67888315,mobile,iOS,2022-12-13,first_visit
64506715,mobile,iOS,2022-12-13,first_visit
67965188,mobile,iOS,2022-12-13,first_visit
58889222,mobile,iOS,2022-12-13,first_visit
67551247,mobile,iOS,2022-12-13,first_visit
67799833,mobile,iOS,2022-12-13,first_visit
67988782,mobile,iOS,2022-12-13,first_visit
67825200,mobile,iOS,2022-12-13,first_visit
67943233,mobile,iOS,2022-12-13,first_visit
67682918,mobile,iOS,2022-12-13,first_visit
65363844,mobile,iOS,2022-12-13,first_visit
47040394,mobile,iOS,2022-12-13,first_visit
67988631,mobile,iOS,2022-12-13,first_visit
67644570,mobile,iOS,2022-12-13,first_visit
66724254,mobile,iOS,2022-12-13,first_visit
16878495,mobile,iOS,2022-12-13,first_visit
67925424,mobile,iOS,2022-12-13,first_visit
65277455,mobile,iOS,2022-12-13,first_visit
53224996,mobile,iOS,2022-12-13,first_visit
66779687,mobile,iOS,2022-12-13,first_visit
6778227,mobile,iOS,2022-12-13,first_visit
67982713,mobile,iOS,2022-12-13,first_visit
67937164,mobile,iOS,2022-12-13,first_visit
61050768,mobile,iOS,2022-12-13,first_visit
65556384,mobile,iOS,2022-12-13,first_visit
66865348,mobile,iOS,2022-12-13,first_visit
67988439,mobile,iOS,2022-12-13,first_visit
27235807,mobile,iOS,2022-12-13,first_visit
59992803,mobile,iOS,2022-12-13,first_visit
64864489,mobile,iOS,2022-12-13,first_visit
67988501,mobile,iOS,2022-12-13,first_visit
67988441,mobile,iOS,2022-12-13,first_visit
65463504,mobile,Android,2022-12-13,first_visit
67950681,mobile,Android,2022-12-13,first_visit
67767431,mobile,Android,2022-12-13,first_visit
67987959,mobile,Android,2022-12-13,first_visit
67351104,mobile,Android,2022-12-13,first_visit
67966344,mobile,Android,2022-12-13,first_visit
67987859,mobile,Android,2022-12-13,first_visit
66832689,mobile,Android,2022-12-13,first_visit
67769876,mobile,Android,2022-12-13,first_visit
67965955,mobile,Android,2022-12-13,first_visit
67961460,mobile,GNU/Linux,2022-12-13,first_visit
67988915,mobile,GNU/Linux,2022-12-13,first_visit
67988467,tablet,iOS,2022-12-13,first_visit
67988923,tablet,iOS,2022-12-13,first_visit
52306974,tablet,iOS,2022-12-13,first_visit
67938803,tablet,iOS,2022-12-13,first_visit
41655921,tablet,Android,2022-12-13,first_visit
58950378,tablet,iOS,2022-12-13,first_visit
67852487,tablet,iOS,2022-12-13,first_visit
67544029,tablet,Android,2022-12-13,first_visit
67844957,tablet,Android,2022-12-13,first_visit
67786436,tablet,Android,2022-12-13,first_visit
67919273,tablet,iOS,2022-12-13,first_visit
66411073,tablet,iOS,2022-12-13,first_visit
24984842,tablet,Android,2022-12-13,first_visit
62847023,tablet,Android,2022-12-13,first_visit
62787306,tablet,Android,2022-12-13,first_visit
63737386,tablet,Android,2022-12-13,first_visit
64959020,tablet,Android,2022-12-13,first_visit
24045226,tablet,Android,2022-12-13,first_visit
65383893,tablet,Android,2022-12-13,first_visit
66843351,tablet,Android,2022-12-13,first_visit
67345161,tablet,Android,2022-12-13,first_visit
62993425,tablet,Android,2022-12-13,first_visit
67539776,tablet,Android,2022-12-13,first_visit
67344743,tablet,Android,2022-12-13,first_visit
61900921,tablet,Android,2022-12-13,first_visit
67959076,tablet,Android,2022-12-13,first_visit
67951014,tablet,Android,2022-12-13,first_visit
61057889,tablet,Android,2022-12-13,first_visit
5041268,tablet,Android,2022-12-13,first_visit
17093827,tablet,Android,2022-12-13,first_visit
51372374,tablet,Android,2022-12-13,first_visit
64640793,tablet,Android,2022-12-13,first_visit
2908209,tablet,Android,2022-12-13,first_visit
49251922,tablet,Android,2022-12-13,first_visit
67965600,tablet,Android,2022-12-13,first_visit
43553067,tablet,Android,2022-12-13,first_visit
27824042,tablet,Android,2022-12-13,first_visit
67130699,tablet,Android,2022-12-13,first_visit
67964413,tablet,Android,2022-12-13,first_visit
64798502,tablet,Android,2022-12-13,first_visit
67536681,tablet,Android,2022-12-13,first_visit
66524546,tablet,Android,2022-12-13,first_visit
24902541,tablet,iOS,2022-12-13,first_visit
66008526,tablet,iOS,2022-12-13,first_visit
26706053,tablet,iOS,2022-12-13,first_visit
24144423,tablet,iOS,2022-12-13,first_visit
66359312,tablet,iOS,2022-12-13,first_visit
19539219,tablet,iOS,2022-12-13,first_visit
26897798,tablet,iOS,2022-12-13,first_visit
11849642,tablet,iOS,2022-12-13,first_visit
17934307,tablet,iOS,2022-12-13,first_visit
67940700,tablet,iOS,2022-12-13,first_visit
64941674,tablet,iOS,2022-12-13,first_visit
66502831,tablet,iOS,2022-12-13,first_visit
67329497,tablet,iOS,2022-12-13,first_visit
67718902,tablet,iOS,2022-12-13,first_visit
6181529,tablet,iOS,2022-12-13,first_visit
65136432,tablet,iOS,2022-12-13,first_visit
57115026,tablet,iOS,2022-12-13,first_visit
23493714,tablet,iOS,2022-12-13,first_visit
57737649,tablet,iOS,2022-12-13,first_visit
911311,tablet,iOS,2022-12-13,first_visit
66191510,tablet,iOS,2022-12-13,first_visit
37819803,tablet,iOS,2022-12-13,first_visit
55612369,tablet,iOS,2022-12-13,first_visit
67932660,tablet,iOS,2022-12-13,first_visit
55454197,tablet,iOS,2022-12-13,first_visit
67920383,tablet,iOS,2022-12-13,first_visit
67965657,tablet,Android,2022-12-13,first_visit
67870466,tablet,Android,2022-12-13,first_visit
67912962,tablet,Android,2022-12-13,first_visit
33818120,tablet,Android,2022-12-13,first_visit
67934544,tablet,Android,2022-12-13,first_visit
56756586,tablet,Android,2022-12-13,first_visit
58587929,tablet,Android,2022-12-13,first_visit
67318053,tablet,Android,2022-12-13,first_visit
67813466,tablet,Android,2022-12-13,first_visit
59343773,tablet,Android,2022-12-13,first_visit
32861107,tablet,Android,2022-12-13,first_visit
66826206,tablet,Android,2022-12-13,first_visit
67985203,tablet,Android,2022-12-13,first_visit
63649173,tablet,Android,2022-12-13,first_visit
67721956,tablet,Android,2022-12-13,first_visit
67561191,tablet,Android,2022-12-13,first_visit
66055722,tablet,Android,2022-12-13,first_visit
58253523,tablet,Android,2022-12-13,first_visit
67988510,tablet,Android,2022-12-13,first_visit
67846140,tablet,Android,2022-12-13,first_visit
56524492,tablet,Android,2022-12-13,first_visit
42588409,tablet,Android,2022-12-13,first_visit
66904082,tablet,Android,2022-12-13,first_visit
67121440,tablet,Android,2022-12-13,first_visit
66584385,tablet,Android,2022-12-13,first_visit
54709878,tablet,Android,2022-12-13,first_visit
67988459,tablet,Android,2022-12-13,first_visit
42672809,tablet,Android,2022-12-13,first_visit
63141490,tablet,Android,2022-12-13,first_visit
9772055,tablet,Android,2022-12-13,first_visit
67914952,tablet,Android,2022-12-13,first_visit
67988511,tablet,Android,2022-12-13,first_visit
67472170,tablet,Android,2022-12-13,first_visit
67105791,tablet,Android,2022-12-13,first_visit
67981526,tablet,iOS,2022-12-13,first_visit
53235542,tablet,iOS,2022-12-13,first_visit
2513208,tablet,iOS,2022-12-13,first_visit
67988296,tablet,iOS,2022-12-13,first_visit
67988041,tablet,iOS,2022-12-13,first_visit
67982456,tablet,iOS,2022-12-13,first_visit
67987172,tablet,iOS,2022-12-13,first_visit
66832071,tablet,iOS,2022-12-13,first_visit
67480650,tablet,iOS,2022-12-13,first_visit
15046633,tablet,iOS,2022-12-13,first_visit
29329692,tablet,iOS,2022-12-13,first_visit
67977272,tablet,iOS,2022-12-13,first_visit
67643488,tablet,iOS,2022-12-13,first_visit
23077733,tablet,iOS,2022-12-13,first_visit
67913088,tablet,iOS,2022-12-13,first_visit
30319287,tablet,iOS,2022-12-13,first_visit
67912900,tablet,iOS,2022-12-13,first_visit
58231007,tablet,iOS,2022-12-13,first_visit
36610017,tablet,iOS,2022-12-13,first_visit
67593607,tablet,iOS,2022-12-13,first_visit
67720939,tablet,iOS,2022-12-13,first_visit
67651308,tablet,iOS,2022-12-13,first_visit
63888121,tablet,iOS,2022-12-13,first_visit
66748616,tablet,iOS,2022-12-13,first_visit
61183451,tablet,iOS,2022-12-13,first_visit
32645150,tablet,iOS,2022-12-13,first_visit
67650104,tablet,iOS,2022-12-13,first_visit
14862143,tablet,iOS,2022-12-13,first_visit
67636893,tablet,iOS,2022-12-13,first_visit
62145775,tablet,iOS,2022-12-13,first_visit
1164009,tablet,iOS,2022-12-13,first_visit
20584384,tablet,iOS,2022-12-13,first_visit
67728082,tablet,iOS,2022-12-13,first_visit
67736688,tablet,iOS,2022-12-13,first_visit
64184455,tablet,iOS,2022-12-13,first_visit
67988361,tablet,Android,2022-12-13,first_visit
4506268,tablet,Android,2022-12-13,first_visit
55701432,tablet,Android,2022-12-13,first_visit
66434620,tablet,Android,2022-12-13,first_visit
52656332,tablet,Android,2022-12-13,first_visit
5595935,tablet,Android,2022-12-13,first_visit
67976755,tablet,Android,2022-12-13,first_visit
67719245,tablet,Android,2022-12-13,first_visit
14562493,tablet,Android,2022-12-13,first_visit
67832021,tablet,Android,2022-12-13,first_visit
4267190,tablet,Android,2022-12-13,first_visit
67988354,tablet,Android,2022-12-13,first_visit
26248146,tablet,Android,2022-12-13,first_visit
37200811,tablet,Android,2022-12-13,first_visit
64579254,tablet,Android,2022-12-13,first_visit
19648823,tablet,Android,2022-12-13,first_visit
67983801,tablet,Android,2022-12-13,first_visit
58351387,tablet,Android,2022-12-13,first_visit
57080609,tablet,Android,2022-12-13,first_visit
64727520,tablet,Android,2022-12-13,first_visit
62424730,tablet,Android,2022-12-13,first_visit
65178722,tablet,Android,2022-12-13,first_visit
64351289,tablet,Android,2022-12-13,first_visit
60959074,tablet,Android,2022-12-13,first_visit
61230229,tablet,Android,2022-12-13,first_visit
28296707,tablet,Android,2022-12-13,first_visit
28408516,tablet,Android,2022-12-13,first_visit
62158930,tablet,Android,2022-12-13,first_visit
22121904,tablet,Android,2022-12-13,first_visit
64690478,tablet,Android,2022-12-13,first_visit
54858043,tablet,Android,2022-12-13,first_visit
53534568,tablet,Android,2022-12-13,first_visit
6494935,tablet,Android,2022-12-13,first_visit
67986007,tablet,Android,2022-12-13,first_visit
63133748,tablet,Android,2022-12-13,first_visit
67919223,tablet,Android,2022-12-13,first_visit
58728457,tablet,Android,2022-12-13,first_visit
9591818,tablet,Android,2022-12-13,first_visit
50592382,tablet,Android,2022-12-13,first_visit
67965868,tablet,Android,2022-12-13,first_visit
29068251,tablet,Android,2022-12-13,first_visit
67382887,tablet,Android,2022-12-13,first_visit
20110386,tablet,Android,2022-12-13,first_visit
67639139,tablet,Android,2022-12-13,first_visit
67737484,tablet,Android,2022-12-13,first_visit
65785232,tablet,Android,2022-12-13,first_visit
41644191,tablet,Android,2022-12-13,first_visit
1446794,tablet,Android,2022-12-13,first_visit
33165038,tablet,Android,2022-12-13,first_visit
67540929,tablet,Android,2022-12-13,first_visit
67490086,tablet,Android,2022-12-13,first_visit
67937802,tablet,Android,2022-12-13,first_visit
59538963,tablet,Android,2022-12-13,first_visit
67941180,tablet,Android,2022-12-13,first_visit
10662787,tablet,Android,2022-12-13,first_visit
67794246,tablet,Android,2022-12-13,first_visit
67701235,tablet,Android,2022-12-13,first_visit
67953296,tablet,Android,2022-12-13,first_visit
52693614,tablet,Android,2022-12-13,first_visit
34259322,tablet,Android,2022-12-13,first_visit
66937751,tablet,Android,2022-12-13,first_visit
53556380,tablet,Android,2022-12-13,first_visit
8948909,tablet,Android,2022-12-13,first_visit
67203772,tablet,Android,2022-12-13,first_visit
22045910,tablet,Android,2022-12-13,first_visit
54905824,tablet,Android,2022-12-13,first_visit
63244148,tablet,Android,2022-12-13,first_visit
67988345,tablet,Android,2022-12-13,first_visit
65851325,tablet,Android,2022-12-13,first_visit
66602457,tablet,Android,2022-12-13,first_visit
67988835,tablet,Android,2022-12-13,first_visit
12980695,tablet,Android,2022-12-13,first_visit
67890495,tablet,Android,2022-12-13,first_visit
64331846,tablet,Android,2022-12-13,first_visit
67980891,tablet,Android,2022-12-13,first_visit
67988630,tablet,Android,2022-12-13,first_visit
65372394,tablet,Android,2022-12-13,first_visit
52367320,tablet,Android,2022-12-13,first_visit
1346025,tablet,Android,2022-12-13,first_visit
59445393,tablet,Android,2022-12-13,first_visit
63665529,tablet,Android,2022-12-13,first_visit
65535048,tablet,Android,2022-12-13,first_visit
65821744,tablet,Android,2022-12-13,first_visit
65817797,tablet,Android,2022-12-13,first_visit
67947094,tablet,Android,2022-12-13,first_visit
58555225,tablet,Android,2022-12-13,first_visit
51980352,tablet,Android,2022-12-13,first_visit
67227421,tablet,Android,2022-12-13,first_visit
67583612,tablet,Android,2022-12-13,first_visit
67983250,tablet,Android,2022-12-13,first_visit
67824037,tablet,Android,2022-12-13,first_visit
67853082,tablet,iOS,2022-12-13,first_visit
62928308,tablet,iOS,2022-12-13,first_visit
47691324,tablet,iOS,2022-12-13,first_visit
20228200,tablet,iOS,2022-12-13,first_visit
67777663,tablet,iOS,2022-12-13,first_visit
55534255,tablet,iOS,2022-12-13,first_visit
2528762,tablet,iOS,2022-12-13,first_visit
22184253,tablet,iOS,2022-12-13,first_visit
20824389,tablet,iOS,2022-12-13,first_visit
23163728,tablet,iOS,2022-12-13,first_visit
26293120,desktop,Windows,2022-12-13,first_visit
40888601,desktop,UNK,2022-12-13,first_visit
40891934,desktop,UNK,2022-12-13,first_visit
40888099,desktop,UNK,2022-12-13,first_visit
40886571,desktop,UNK,2022-12-13,first_visit
40888374,desktop,UNK,2022-12-13,first_visit
40888648,desktop,UNK,2022-12-13,first_visit
58479694,desktop,UNK,2022-12-13,first_visit
40888150,desktop,UNK,2022-12-13,first_visit
40886365,desktop,UNK,2022-12-13,first_visit
67988583,desktop,UNK,2022-12-13,first_visit
67988584,desktop,UNK,2022-12-13,first_visit
67988585,desktop,UNK,2022-12-13,first_visit
67988586,desktop,UNK,2022-12-13,first_visit
67988587,desktop,UNK,2022-12-13,first_visit
67988588,desktop,UNK,2022-12-13,first_visit
67988589,desktop,UNK,2022-12-13,first_visit
67988590,desktop,UNK,2022-12-13,first_visit
67988591,desktop,UNK,2022-12-13,first_visit
40892019,desktop,UNK,2022-12-13,first_visit
58479734,desktop,UNK,2022-12-13,first_visit
67988598,desktop,UNK,2022-12-13,first_visit
40888442,desktop,UNK,2022-12-13,first_visit
40886396,desktop,UNK,2022-12-13,first_visit
67988611,desktop,UNK,2022-12-13,first_visit
67988612,desktop,UNK,2022-12-13,first_visit
40888196,desktop,UNK,2022-12-13,first_visit
67988613,desktop,UNK,2022-12-13,first_visit
67988615,desktop,UNK,2022-12-13,first_visit
67988616,desktop,UNK,2022-12-13,first_visit
67988617,desktop,UNK,2022-12-13,first_visit
58479500,desktop,UNK,2022-12-13,first_visit
40886432,desktop,UNK,2022-12-13,first_visit
40886694,desktop,UNK,2022-12-13,first_visit
40888253,desktop,UNK,2022-12-13,first_visit
40886475,desktop,UNK,2022-12-13,first_visit
40888530,desktop,UNK,2022-12-13,first_visit
67988436,desktop,UNK,2022-12-13,first_visit
67988437,desktop,UNK,2022-12-13,first_visit
67988438,desktop,UNK,2022-12-13,first_visit
58479843,desktop,UNK,2022-12-13,first_visit
40892146,desktop,UNK,2022-12-13,first_visit
40888312,desktop,UNK,2022-12-13,first_visit
40886523,desktop,UNK,2022-12-13,first_visit
40886270,desktop,UNK,2022-12-13,first_visit
20820409,desktop,Mac,2022-12-13,first_visit
53319112,desktop,Mac,2022-12-13,first_visit
67988429,desktop,Mac,2022-12-13,first_visit
67801294,desktop,Mac,2022-12-13,first_visit
67948945,desktop,Mac,2022-12-13,first_visit
44360856,desktop,Mac,2022-12-13,first_visit
53276160,desktop,Mac,2022-12-13,first_visit
63386632,desktop,Mac,2022-12-13,first_visit
67988232,desktop,Mac,2022-12-13,first_visit
58696968,desktop,Mac,2022-12-13,first_visit
56641803,desktop,Mac,2022-12-13,first_visit
38646296,desktop,Mac,2022-12-13,first_visit
59146528,desktop,Mac,2022-12-13,first_visit
65358116,desktop,Mac,2022-12-13,first_visit
65798695,desktop,Mac,2022-12-13,first_visit
67583017,desktop,Mac,2022-12-13,first_visit
56373291,desktop,Mac,2022-12-13,first_visit
65591853,desktop,Mac,2022-12-13,first_visit
67092783,desktop,Mac,2022-12-13,first_visit
55596595,desktop,Mac,2022-12-13,first_visit
57666870,desktop,Mac,2022-12-13,first_visit
65106240,desktop,Mac,2022-12-13,first_visit
59706436,desktop,Mac,2022-12-13,first_visit
64788296,desktop,Mac,2022-12-13,first_visit
56241485,desktop,Mac,2022-12-13,first_visit
67985744,desktop,Mac,2022-12-13,first_visit
62205010,desktop,Mac,2022-12-13,first_visit
61203285,desktop,Mac,2022-12-13,first_visit
67955291,desktop,Mac,2022-12-13,first_visit
67984989,desktop,Mac,2022-12-13,first_visit
67939421,desktop,Mac,2022-12-13,first_visit
23314270,desktop,Mac,2022-12-13,first_visit
56065891,desktop,Mac,2022-12-13,first_visit
54811236,desktop,Mac,2022-12-13,first_visit
65629032,desktop,Mac,2022-12-13,first_visit
67987049,desktop,Mac,2022-12-13,first_visit
65690735,desktop,Mac,2022-12-13,first_visit
62297455,desktop,Mac,2022-12-13,first_visit
60224627,desktop,Mac,2022-12-13,first_visit
62460024,desktop,Mac,2022-12-13,first_visit
55053436,desktop,Mac,2022-12-13,first_visit
55416702,desktop,Mac,2022-12-13,first_visit
67988608,desktop,Mac,2022-12-13,first_visit
59449988,desktop,Mac,2022-12-13,first_visit
65499525,desktop,Mac,2022-12-13,first_visit
55738757,desktop,Mac,2022-12-13,first_visit
55208838,desktop,Mac,2022-12-13,first_visit
65815690,desktop,Mac,2022-12-13,first_visit
65939860,desktop,Mac,2022-12-13,first_visit
55260052,desktop,Mac,2022-12-13,first_visit
62222746,desktop,Mac,2022-12-13,first_visit
64723101,desktop,Mac,2022-12-13,first_visit
67960992,desktop,Mac,2022-12-13,first_visit
58192289,desktop,Mac,2022-12-13,first_visit
65590948,desktop,Mac,2022-12-13,first_visit
54689706,desktop,Mac,2022-12-13,first_visit
53354164,desktop,Mac,2022-12-13,first_visit
57958847,desktop,Mac,2022-12-13,first_visit
63795149,desktop,Mac,2022-12-13,first_visit
67981779,desktop,Mac,2022-12-13,first_visit
46874324,desktop,Mac,2022-12-13,first_visit
61929429,desktop,Mac,2022-12-13,first_visit
62726103,desktop,Mac,2022-12-13,first_visit
67988695,desktop,Mac,2022-12-13,first_visit
65570775,desktop,Mac,2022-12-13,first_visit
60162011,desktop,Mac,2022-12-13,first_visit
59981533,desktop,Mac,2022-12-13,first_visit
63455453,desktop,Mac,2022-12-13,first_visit
60599271,desktop,Mac,2022-12-13,first_visit
67798508,desktop,Mac,2022-12-13,first_visit
39056110,desktop,Mac,2022-12-13,first_visit
49159920,desktop,Mac,2022-12-13,first_visit
24408052,desktop,Mac,2022-12-13,first_visit
49133814,desktop,Mac,2022-12-13,first_visit
65547263,desktop,Mac,2022-12-13,first_visit
58405130,desktop,Mac,2022-12-13,first_visit
60265487,desktop,Mac,2022-12-13,first_visit
62637071,desktop,Mac,2022-12-13,first_visit
62133024,desktop,Mac,2022-12-13,first_visit
57740329,desktop,Mac,2022-12-13,first_visit
60738348,desktop,Mac,2022-12-13,first_visit
62775090,desktop,Mac,2022-12-13,first_visit
65635647,desktop,Mac,2022-12-13,first_visit
43503709,desktop,Mac,2022-12-13,first_visit
67098762,desktop,Mac,2022-12-13,first_visit
63173110,desktop,Mac,2022-12-13,first_visit
54279930,desktop,Mac,2022-12-13,first_visit
42412505,desktop,Mac,2022-12-13,first_visit
63418903,desktop,Mac,2022-12-13,first_visit
62597211,desktop,Mac,2022-12-13,first_visit
64653412,desktop,Mac,2022-12-13,first_visit
67325814,desktop,Mac,2022-12-13,first_visit
66999986,desktop,Mac,2022-12-13,first_visit
27360732,desktop,Mac,2022-12-13,first_visit
56735324,desktop,Mac,2022-12-13,first_visit
55895597,desktop,Mac,2022-12-13,first_visit
2399339,desktop,Mac,2022-12-13,first_visit
60771484,desktop,Mac,2022-12-13,first_visit
67740252,desktop,Mac,2022-12-13,first_visit
67307087,desktop,Mac,2022-12-13,first_visit
67914974,desktop,Mac,2022-12-13,first_visit
32415050,desktop,Mac,2022-12-13,first_visit
21474996,desktop,Windows,2022-12-13,first_visit
61668798,desktop,Windows,2022-12-13,first_visit
67862437,desktop,Mac,2022-12-13,first_visit
31080779,desktop,Mac,2022-12-13,first_visit
16014073,desktop,Mac,2022-12-13,first_visit
63160053,desktop,Mac,2022-12-13,first_visit
14104001,desktop,Windows,2022-12-13,first_visit
67988423,desktop,Windows,2022-12-13,first_visit
290570,desktop,GNU/Linux,2022-12-13,first_visit
62457559,desktop,Windows,2022-12-13,first_visit
49696840,desktop,Windows,2022-12-13,first_visit
516706,desktop,Windows,2022-12-13,first_visit
49702596,desktop,Windows,2022-12-13,first_visit
31619212,desktop,Ubuntu,2022-12-13,first_visit
67915871,desktop,Windows,2022-12-13,first_visit
67789224,desktop,Windows,2022-12-13,first_visit
64036174,desktop,Windows,2022-12-13,first_visit
67985153,desktop,Windows,2022-12-13,first_visit
67984731,desktop,Windows,2022-12-13,first_visit
59362687,desktop,Windows,2022-12-13,first_visit
67810701,desktop,Windows,2022-12-13,first_visit
39700117,desktop,Windows,2022-12-13,first_visit
16795805,desktop,Windows,2022-12-13,first_visit
24823981,desktop,Windows,2022-12-13,first_visit
20136631,desktop,Windows,2022-12-13,first_visit
61826312,desktop,Windows,2022-12-13,first_visit
14707208,desktop,Windows,2022-12-13,first_visit
19649546,desktop,Windows,2022-12-13,first_visit
21729040,desktop,Windows,2022-12-13,first_visit
13359131,desktop,Windows,2022-12-13,first_visit
67601694,desktop,Windows,2022-12-13,first_visit
67618592,desktop,Windows,2022-12-13,first_visit
62427169,desktop,Windows,2022-12-13,first_visit
67412007,desktop,Windows,2022-12-13,first_visit
3555371,desktop,Windows,2022-12-13,first_visit
13270572,desktop,Windows,2022-12-13,first_visit
41284401,desktop,Windows,2022-12-13,first_visit
67720503,desktop,Windows,2022-12-13,first_visit
60747320,desktop,Windows,2022-12-13,first_visit
5435448,desktop,Windows,2022-12-13,first_visit
27398202,desktop,Windows,2022-12-13,first_visit
38297666,desktop,Windows,2022-12-13,first_visit
65536067,desktop,Windows,2022-12-13,first_visit
67987523,desktop,Windows,2022-12-13,first_visit
65328455,desktop,Windows,2022-12-13,first_visit
62493258,desktop,Windows,2022-12-13,first_visit
43990618,desktop,Windows,2022-12-13,first_visit
65399138,desktop,Windows,2022-12-13,first_visit
56935270,desktop,Windows,2022-12-13,first_visit
67750258,desktop,Windows,2022-12-13,first_visit
66815860,desktop,Windows,2022-12-13,first_visit
23347320,desktop,Windows,2022-12-13,first_visit
57985927,desktop,Windows,2022-12-13,first_visit
477834,desktop,Windows,2022-12-13,first_visit
60290191,desktop,Windows,2022-12-13,first_visit
58385045,desktop,Windows,2022-12-13,first_visit
24105373,desktop,Windows,2022-12-13,first_visit
7350946,desktop,Windows,2022-12-13,first_visit
41341094,desktop,Windows,2022-12-13,first_visit
67787433,desktop,Windows,2022-12-13,first_visit
5551018,desktop,Windows,2022-12-13,first_visit
67906477,desktop,Windows,2022-12-13,first_visit
62256560,desktop,Windows,2022-12-13,first_visit
66983601,desktop,Windows,2022-12-13,first_visit
28383410,desktop,Windows,2022-12-13,first_visit
37117374,desktop,Windows,2022-12-13,first_visit
67910851,desktop,Windows,2022-12-13,first_visit
30339782,desktop,Windows,2022-12-13,first_visit
48740552,desktop,Windows,2022-12-13,first_visit
24914890,desktop,Windows,2022-12-13,first_visit
67936975,desktop,Windows,2022-12-13,first_visit
25862608,desktop,Windows,2022-12-13,first_visit
20359890,desktop,Windows,2022-12-13,first_visit
67981012,desktop,Windows,2022-12-13,first_visit
15098324,desktop,Windows,2022-12-13,first_visit
42070232,desktop,Windows,2022-12-13,first_visit
67988705,desktop,Windows,2022-12-13,first_visit
