userId,device,OS,Step number
67675250,Samsung,Android,3
67675250,Samsung,Android,4
67675025,UnknownPhone,Android,1
67675025,UnknownPhone,Android,2
67675025,UnknownPhone,Android,3
67675025,UnknownPhone,Android,4
67672825,UnknownPhone,Android,1
67672825,UnknownPhone,Android,2
67672825,UnknownPhone,Android,3
67672825,UnknownPhone,Android,4
67672790,iPhone,iOS,1
67672790,iPhone,iOS,2
67672790,iPhone,iOS,3
67672790,iPhone,iOS,4
67672769,UnknownPhone,Android,1
67672769,UnknownPhone,Android,2
67672769,UnknownPhone,Android,3
67672769,UnknownPhone,Android,4
67672660,iPhone,iOS,1
67672660,iPhone,iOS,2
67672660,iPhone,iOS,3
67672660,iPhone,iOS,4
67672652,UnknownPhone,Android,1
67672652,UnknownPhone,Android,2
67672652,UnknownPhone,Android,3
67672652,UnknownPhone,Android,4
67670585,UnknownPhone,Android,1
67670585,UnknownPhone,Android,2
67670585,UnknownPhone,Android,3
67670585,UnknownPhone,Android,4
67669588,iPhone,iOS,1
67669588,iPhone,iOS,2
67669588,iPhone,iOS,3
67669588,iPhone,iOS,4
67669392,Samsung,Android,1
67669392,Samsung,Android,2
67669392,Samsung,Android,3
67669392,Samsung,Android,4
67667705,UnknownPhone,Android,1
67667705,UnknownPhone,Android,2
67667705,UnknownPhone,Android,3
67667705,UnknownPhone,Android,4
67667585,Samsung,Android,1
67667585,Samsung,Android,2
67667585,Samsung,Android,3
67667585,Samsung,Android,4
67667282,iPhone,iOS,1
67667282,iPhone,iOS,2
67667282,iPhone,iOS,3
67667282,iPhone,iOS,4
67667266,iPhone,iOS,1
67667266,iPhone,iOS,2
67667266,iPhone,iOS,3
67667266,iPhone,iOS,4
67666855,Samsung,Android,1
67666855,Samsung,Android,2
67666855,Samsung,Android,3
67666855,Samsung,Android,4
67666567,UnknownPhone,Android,1
67666567,UnknownPhone,Android,2
67666567,UnknownPhone,Android,3
67666567,UnknownPhone,Android,4
67666200,UnknownPhone,Android,1
67666200,UnknownPhone,Android,2
67666200,UnknownPhone,Android,3
67666200,UnknownPhone,Android,4
67665960,iPhone,iOS,1
67665960,iPhone,iOS,2
67665960,iPhone,iOS,3
67665960,iPhone,iOS,4
67665679,UnknownPhone,Android,1
67665679,UnknownPhone,Android,2
67665679,UnknownPhone,Android,3
67665679,UnknownPhone,Android,4
67665595,iPhone,iOS,1
67665595,iPhone,iOS,2
67665595,iPhone,iOS,3
67665595,iPhone,iOS,4
67665055,UnknownPhone,Android,1
67665055,UnknownPhone,Android,2
67665055,UnknownPhone,Android,3
67665055,UnknownPhone,Android,4
67662052,iPhone,iOS,1
67662052,iPhone,iOS,2
67662052,iPhone,iOS,3
67662052,iPhone,iOS,4
67660586,UnknownPhone,Android,1
67660586,UnknownPhone,Android,2
67660586,UnknownPhone,Android,3
67660586,UnknownPhone,Android,4
67660207,iPhone,iOS,1
67660207,iPhone,iOS,2
67660207,iPhone,iOS,3
67660207,iPhone,iOS,4
67659727,UnknownPhone,Android,1
67659727,UnknownPhone,Android,2
67659727,UnknownPhone,Android,3
67659727,UnknownPhone,Android,4
67659022,UnknownPhone,Android,1
67659022,UnknownPhone,Android,2
67659022,UnknownPhone,Android,3
67659022,UnknownPhone,Android,4
67658875,UnknownPhone,Android,1
67658875,UnknownPhone,Android,2
67658875,UnknownPhone,Android,3
67658875,UnknownPhone,Android,4
67658803,iPhone,iOS,1
67658803,iPhone,iOS,2
67658803,iPhone,iOS,3
67658803,iPhone,iOS,4
67658255,UnknownPhone,Android,1
67658255,UnknownPhone,Android,2
67658255,UnknownPhone,Android,3
67658255,UnknownPhone,Android,4
67657527,UnknownPhone,Android,1
67657527,UnknownPhone,Android,2
67657527,UnknownPhone,Android,3
67657527,UnknownPhone,Android,4
67657522,UnknownPhone,Android,1
67657522,UnknownPhone,Android,2
67657522,UnknownPhone,Android,3
67657522,UnknownPhone,Android,4
67657268,UnknownPhone,Android,1
67657268,UnknownPhone,Android,2
67657268,UnknownPhone,Android,3
67657268,UnknownPhone,Android,4
67657088,iPhone,iOS,1
67657088,iPhone,iOS,2
67657088,iPhone,iOS,3
67657088,iPhone,iOS,4
67656602,Alcatel,Android,1
67656602,Alcatel,Android,2
67656602,Alcatel,Android,3
67656602,Alcatel,Android,4
67656082,UnknownPhone,Android,1
67656082,UnknownPhone,Android,2
67656082,UnknownPhone,Android,3
67656082,UnknownPhone,Android,4
67655593,iPhone,iOS,1
67655593,iPhone,iOS,2
67655593,iPhone,iOS,3
67655593,iPhone,iOS,4
67655570,iPhone,iOS,1
67655570,iPhone,iOS,2
67655570,iPhone,iOS,3
67655570,iPhone,iOS,4
67655500,UnknownPhone,Android,1
67655500,UnknownPhone,Android,2
67655500,UnknownPhone,Android,3
67655500,UnknownPhone,Android,4
67655325,UnknownPhone,Android,1
67655325,UnknownPhone,Android,2
67655325,UnknownPhone,Android,3
67655325,UnknownPhone,Android,4
67655293,UnknownPhone,Android,1
67655293,UnknownPhone,Android,2
67655293,UnknownPhone,Android,3
67655293,UnknownPhone,Android,4
67655265,Motorola,Android,1
67655265,Motorola,Android,2
67655265,Motorola,Android,3
67655265,Motorola,Android,4
67655077,iPhone,iOS,1
67655077,iPhone,iOS,2
67655077,iPhone,iOS,3
67655077,iPhone,iOS,4
67653582,UnknownPhone,Android,1
67653582,UnknownPhone,Android,2
67653582,UnknownPhone,Android,3
67653582,UnknownPhone,Android,4
67653099,Samsung,Android,1
67653099,Samsung,Android,2
67653099,Samsung,Android,3
67653099,Samsung,Android,4
67652772,UnknownPhone,Android,1
67652772,UnknownPhone,Android,2
67652772,UnknownPhone,Android,3
67652772,UnknownPhone,Android,4
67652597,UnknownPhone,Android,1
67652597,UnknownPhone,Android,2
67652597,UnknownPhone,Android,3
67652597,UnknownPhone,Android,4
67652575,iPhone,iOS,1
67652575,iPhone,iOS,2
67652575,iPhone,iOS,3
67652575,iPhone,iOS,4
67652555,iPhone,iOS,1
67652555,iPhone,iOS,2
67652555,iPhone,iOS,3
67652555,iPhone,iOS,4
67652508,iPhone,iOS,1
67652508,iPhone,iOS,2
67652508,iPhone,iOS,3
67652508,iPhone,iOS,4
67650670,iPhone,iOS,1
67650670,iPhone,iOS,2
67650670,iPhone,iOS,3
67650670,iPhone,iOS,4
67639627,Samsung,Android,1
67639627,Samsung,Android,2
67639627,Samsung,Android,3
67639627,Samsung,Android,4
67639239,LenovoTablet,Android,1
67639239,LenovoTablet,Android,2
67639239,LenovoTablet,Android,3
67639239,LenovoTablet,Android,4
67639005,iPhone,iOS,1
67639005,iPhone,iOS,2
67639005,iPhone,iOS,3
67639005,iPhone,iOS,4
67638322,UnknownPhone,Android,1
67638322,UnknownPhone,Android,2
67638322,UnknownPhone,Android,3
67638322,UnknownPhone,Android,4
67637522,UnknownPhone,Android,1
67637522,UnknownPhone,Android,2
67637522,UnknownPhone,Android,3
67637522,UnknownPhone,Android,4
67636398,UnknownPhone,Android,1
67636398,UnknownPhone,Android,2
67636398,UnknownPhone,Android,3
67636398,UnknownPhone,Android,4
67632696,UnknownPhone,Android,1
67632696,UnknownPhone,Android,2
67632696,UnknownPhone,Android,3
67632696,UnknownPhone,Android,4
67632208,UnknownPhone,Android,1
67632208,UnknownPhone,Android,2
67632208,UnknownPhone,Android,3
67632208,UnknownPhone,Android,4
67630602,UnknownPhone,Android,1
67630602,UnknownPhone,Android,2
67630602,UnknownPhone,Android,3
67630602,UnknownPhone,Android,4
67629702,UnknownPhone,Android,1
67629702,UnknownPhone,Android,2
67629702,UnknownPhone,Android,3
67629702,UnknownPhone,Android,4
67628250,Samsung,Android,1
67628250,Samsung,Android,2
67628250,Samsung,Android,3
67628250,Samsung,Android,4
67627652,UnknownPhone,Android,1
67627652,UnknownPhone,Android,2
67627652,UnknownPhone,Android,3
67627652,UnknownPhone,Android,4
67627296,UnknownPhone,Android,1
67627296,UnknownPhone,Android,2
67627296,UnknownPhone,Android,3
67627296,UnknownPhone,Android,4
67626683,UnknownPhone,Android,1
67626683,UnknownPhone,Android,2
67626683,UnknownPhone,Android,3
67626683,UnknownPhone,Android,4
67626572,UnknownPhone,Android,1
67626572,UnknownPhone,Android,2
67626572,UnknownPhone,Android,3
67626572,UnknownPhone,Android,4
67626557,UnknownPhone,Android,1
67626557,UnknownPhone,Android,2
67626557,UnknownPhone,Android,3
67626557,UnknownPhone,Android,4
67626032,UnknownPhone,Android,1
67626032,UnknownPhone,Android,2
67626032,UnknownPhone,Android,3
67626032,UnknownPhone,Android,4
67625987,UnknownPhone,Android,1
67625987,UnknownPhone,Android,2
67625987,UnknownPhone,Android,3
67625987,UnknownPhone,Android,4
67625873,UnknownPhone,Android,1
67625873,UnknownPhone,Android,2
67625873,UnknownPhone,Android,3
67625873,UnknownPhone,Android,4
67625552,iPhone,iOS,1
67625552,iPhone,iOS,2
67625552,iPhone,iOS,3
67625552,iPhone,iOS,4
67625262,Samsung,Android,1
67625262,Samsung,Android,2
67625262,Samsung,Android,3
67625262,Samsung,Android,4
67625259,iPhone,iOS,1
67625259,iPhone,iOS,2
67625259,iPhone,iOS,3
67625259,iPhone,iOS,4
67625256,Pixel,Android,1
67625256,UnknownPhone,Android,1
67625256,Pixel,Android,2
67625256,UnknownPhone,Android,2
67625256,Pixel,Android,3
67625256,UnknownPhone,Android,3
67625256,Pixel,Android,4
67625256,UnknownPhone,Android,4
67625255,UnknownPhone,Android,1
67625255,UnknownPhone,Android,2
67625255,UnknownPhone,Android,3
67625255,UnknownPhone,Android,4
67625250,UnknownPhone,Android,1
67625250,UnknownPhone,Android,2
67625250,UnknownPhone,Android,3
67625250,UnknownPhone,Android,4
67625037,iPhone,iOS,1
67625037,iPhone,iOS,2
67625037,iPhone,iOS,3
67625037,iPhone,iOS,4
67623828,Xiaomi,Android,1
67623828,Xiaomi,Android,2
67623828,Xiaomi,Android,3
67623828,Xiaomi,Android,4
67623555,UnknownPhone,Android,1
67623555,UnknownPhone,Android,2
67623555,UnknownPhone,Android,3
67623555,UnknownPhone,Android,4
67623502,iPhone,iOS,1
67623502,iPhone,iOS,2
67623502,iPhone,iOS,3
67623502,iPhone,iOS,4
67623385,Samsung,Android,1
67623385,Samsung,Android,2
67623385,Samsung,Android,3
67623385,Samsung,Android,4
67623325,UnknownPhone,Android,1
67623325,UnknownPhone,Android,2
67623325,UnknownPhone,Android,3
67623325,UnknownPhone,Android,4
67623027,UnknownPhone,Android,1
67623027,UnknownPhone,Android,2
67623027,UnknownPhone,Android,3
67623027,UnknownPhone,Android,4
67622759,UnknownPhone,Android,1
67622759,UnknownPhone,Android,2
67622759,UnknownPhone,Android,3
67622759,UnknownPhone,Android,4
67622729,iPhone,iOS,1
67622729,iPhone,iOS,2
67622729,iPhone,iOS,3
67622729,iPhone,iOS,4
67622655,UnknownPhone,Android,1
67622655,UnknownPhone,Android,2
67622655,UnknownPhone,Android,3
67622655,UnknownPhone,Android,4
67622535,Samsung,Android,1
67622535,Samsung,Android,2
67622535,Samsung,Android,3
67622535,Samsung,Android,4
67622277,UnknownPhone,Android,1
67622277,UnknownPhone,Android,2
67622277,UnknownPhone,Android,3
67622277,UnknownPhone,Android,4
67622093,Samsung,Android,1
67622093,Samsung,Android,2
67622093,Samsung,Android,3
67622093,Samsung,Android,4
67620567,iPhone,iOS,1
67620567,iPhone,iOS,2
67620567,iPhone,iOS,3
67620567,iPhone,iOS,4
67620336,UnknownPhone,Android,1
67620336,UnknownPhone,Android,2
67620336,UnknownPhone,Android,3
67620336,UnknownPhone,Android,4
67608927,UnknownPhone,Android,1
67608927,UnknownPhone,Android,2
67608927,UnknownPhone,Android,3
67608927,UnknownPhone,Android,4
67606725,UnknownPhone,Android,1
67606725,UnknownPhone,Android,2
67606725,UnknownPhone,Android,3
67606725,UnknownPhone,Android,4
67606379,UnknownPhone,Android,1
67606379,UnknownPhone,Android,2
67606379,UnknownPhone,Android,3
67606379,UnknownPhone,Android,4
67606222,UnknownPhone,Android,1
67606222,UnknownPhone,Android,2
67606222,UnknownPhone,Android,3
67606222,UnknownPhone,Android,4
67605877,Samsung,Android,1
67605877,Samsung,Android,2
67605877,Samsung,Android,3
67605877,Samsung,Android,4
67605689,iPhone,iOS,1
67605689,iPhone,iOS,2
67605689,iPhone,iOS,3
67605689,iPhone,iOS,4
67605586,iPhone,iOS,1
67605586,iPhone,iOS,2
67605586,iPhone,iOS,3
67605586,iPhone,iOS,4
67605099,iPhone,iOS,1
67605099,iPhone,iOS,2
67605099,iPhone,iOS,3
67605099,iPhone,iOS,4
67603227,iPhone,iOS,1
67603227,iPhone,iOS,2
67603227,iPhone,iOS,3
67603227,iPhone,iOS,4
67603092,iPhone,iOS,1
67603092,iPhone,iOS,2
67603092,iPhone,iOS,3
67603092,iPhone,iOS,4
67603065,UnknownPhone,Android,1
67603065,UnknownPhone,Android,2
67603065,UnknownPhone,Android,3
67603065,UnknownPhone,Android,4
67602695,Samsung,Android,1
67602695,Samsung,Android,2
67602695,Samsung,Android,3
67602695,Samsung,Android,4
67602655,iPhone,iOS,1
67602655,iPhone,iOS,2
67602655,iPhone,iOS,3
67602655,iPhone,iOS,4
67602577,Samsung,Android,1
67602577,Samsung,Android,2
67602577,Samsung,Android,3
67602577,Samsung,Android,4
67602382,iPhone,iOS,1
67602382,iPhone,iOS,2
67602382,iPhone,iOS,3
67602382,iPhone,iOS,4
67602362,UnknownPhone,Android,1
67602362,UnknownPhone,Android,2
67602362,UnknownPhone,Android,3
67602362,UnknownPhone,Android,4
67602323,UnknownPhone,Android,1
67602323,UnknownPhone,Android,2
67602323,UnknownPhone,Android,3
67602323,UnknownPhone,Android,4
67602276,UnknownPhone,Android,1
67602276,UnknownPhone,Android,2
67602276,UnknownPhone,Android,3
67602276,UnknownPhone,Android,4
67602236,Samsung,Android,1
67602236,Samsung,Android,2
67602236,Samsung,Android,3
67602236,Samsung,Android,4
67600825,iPhone,iOS,1
67600825,iPhone,iOS,2
67600825,iPhone,iOS,3
67600825,iPhone,iOS,4
67600535,UnknownPhone,Android,1
67600535,UnknownPhone,Android,2
67600535,UnknownPhone,Android,3
67600535,UnknownPhone,Android,4
67599625,iPhone,iOS,1
67599625,iPhone,iOS,2
67599625,iPhone,iOS,3
67599625,iPhone,iOS,4
67599392,UnknownPhone,Android,1
67599392,UnknownPhone,Android,2
67599392,UnknownPhone,Android,3
67599392,UnknownPhone,Android,4
67599226,UnknownPhone,Android,1
67599226,UnknownPhone,Android,2
67599226,UnknownPhone,Android,3
67599226,UnknownPhone,Android,4
67599003,iPhone,iOS,1
67599003,iPhone,iOS,2
67599003,iPhone,iOS,3
67599003,iPhone,iOS,4
67598385,desktop,OS X,1
67598385,desktop,OS X,2
67598385,desktop,OS X,3
67598385,desktop,OS X,4
67597583,UnknownPhone,Android,1
67597583,UnknownPhone,Android,2
67597583,UnknownPhone,Android,3
67597583,UnknownPhone,Android,4
67597565,iPhone,iOS,1
67597565,iPhone,iOS,2
67597565,iPhone,iOS,3
67597565,iPhone,iOS,4
67597385,UnknownPhone,Android,1
67597385,UnknownPhone,Android,2
67597385,UnknownPhone,Android,3
67597385,UnknownPhone,Android,4
67597372,Samsung,Android,1
67597372,Samsung,Android,2
67597372,Samsung,Android,3
67597372,Samsung,Android,4
67597295,UnknownPhone,Android,1
67597295,UnknownPhone,Android,2
67597295,UnknownPhone,Android,3
67597295,UnknownPhone,Android,4
67597206,UnknownPhone,Android,1
67597206,UnknownPhone,Android,2
67597206,UnknownPhone,Android,3
67597206,UnknownPhone,Android,4
67596972,UnknownPhone,Android,1
67596972,UnknownPhone,Android,2
67596972,UnknownPhone,Android,3
67596972,UnknownPhone,Android,4
67595797,UnknownPhone,Android,1
67595797,UnknownPhone,Android,2
67595797,UnknownPhone,Android,3
67595797,UnknownPhone,Android,4
67595685,iPhone,iOS,1
67595685,iPhone,iOS,2
67595685,iPhone,iOS,3
67595685,iPhone,iOS,4
67595026,Samsung,Android,1
67595026,Samsung,Android,2
67595026,Samsung,Android,3
67595026,Samsung,Android,4
67593225,iPhone,iOS,1
67593225,iPhone,iOS,2
67593225,iPhone,iOS,3
67593225,iPhone,iOS,4
67592927,Samsung,Android,1
67592927,Samsung,Android,2
67592927,Samsung,Android,3
67592927,Samsung,Android,4
67592890,iPhone,iOS,1
67592890,iPhone,iOS,2
67592890,iPhone,iOS,3
67592890,iPhone,iOS,4
67592393,UnknownPhone,Android,1
67592393,UnknownPhone,Android,2
67592393,UnknownPhone,Android,3
67592393,UnknownPhone,Android,4
67592272,UnknownPhone,Android,1
67592272,UnknownPhone,Android,2
67592272,UnknownPhone,Android,3
67592272,UnknownPhone,Android,4
67590889,UnknownPhone,Android,1
67590889,UnknownPhone,Android,2
67590889,UnknownPhone,Android,3
67590889,UnknownPhone,Android,4
67590550,UnknownPhone,Android,1
67590550,UnknownPhone,Android,2
67590550,UnknownPhone,Android,3
67590550,UnknownPhone,Android,4
67589883,UnknownPhone,Android,1
67589883,UnknownPhone,Android,2
67589883,UnknownPhone,Android,3
67589883,UnknownPhone,Android,4
67589855,UnknownPhone,Android,1
67589855,UnknownPhone,Android,2
67589855,UnknownPhone,Android,3
67589855,UnknownPhone,Android,4
67589822,UnknownPhone,Android,1
67589822,UnknownPhone,Android,2
67589822,UnknownPhone,Android,3
67589822,UnknownPhone,Android,4
67588962,iPhone,iOS,1
67588962,iPhone,iOS,2
67588962,iPhone,iOS,3
67588962,iPhone,iOS,4
67587323,Samsung,Android,1
67587323,Samsung,Android,2
67587323,Samsung,Android,3
67587323,Samsung,Android,4
67587295,iPhone,iOS,1
67587295,iPhone,iOS,2
67587295,iPhone,iOS,3
67587295,iPhone,iOS,4
67586755,UnknownPhone,Android,1
67586755,UnknownPhone,Android,2
67586755,UnknownPhone,Android,3
67586755,UnknownPhone,Android,4
67586735,UnknownPhone,Android,1
67586735,UnknownPhone,Android,2
67586735,UnknownPhone,Android,3
67586735,UnknownPhone,Android,4
67586607,UnknownPhone,Android,1
67586607,UnknownPhone,Android,2
67586607,UnknownPhone,Android,3
67586607,UnknownPhone,Android,4
67585872,UnknownPhone,Android,1
67585872,UnknownPhone,Android,2
67585872,UnknownPhone,Android,3
67585872,UnknownPhone,Android,4
67585588,iPhone,iOS,1
67585588,iPhone,iOS,2
67585588,iPhone,iOS,3
67585588,iPhone,iOS,4
67585332,UnknownPhone,Android,1
67585332,UnknownPhone,Android,2
67585332,UnknownPhone,Android,3
67585332,UnknownPhone,Android,4
67585327,iPhone,iOS,1
67585327,iPhone,iOS,2
67585327,iPhone,iOS,3
67585327,iPhone,iOS,4
67585253,Samsung,Android,1
67585253,Samsung,Android,2
67585253,Samsung,Android,3
67585253,Samsung,Android,4
67585082,iPhone,iOS,1
67585082,iPhone,iOS,2
67585082,iPhone,iOS,3
67585082,iPhone,iOS,4
67585026,Motorola,Android,1
67585026,Motorola,Android,2
67585026,Motorola,Android,3
67585026,Motorola,Android,4
67583922,UnknownPhone,Android,1
67583922,UnknownPhone,Android,2
67583922,UnknownPhone,Android,3
67583922,UnknownPhone,Android,4
67583596,Samsung,Android,1
67583596,Samsung,Android,2
67583596,Samsung,Android,3
67583596,Samsung,Android,4
67583329,Samsung,Android,1
67583329,Samsung,Android,2
67583329,Samsung,Android,3
67583329,Samsung,Android,4
67582583,iPhone,iOS,1
67582583,iPhone,iOS,2
67582583,iPhone,iOS,3
67582583,iPhone,iOS,4
67582557,UnknownPhone,Android,1
67582557,UnknownPhone,Android,2
67582557,UnknownPhone,Android,3
67582557,UnknownPhone,Android,4
67582550,iPhone,iOS,1
67582550,UnknownPhone,Android,1
67582550,iPhone,iOS,2
67582550,UnknownPhone,Android,2
67582550,iPhone,iOS,3
67582550,UnknownPhone,Android,3
67582550,iPhone,iOS,4
67582550,UnknownPhone,Android,4
67582098,iPhone,iOS,1
67582098,iPhone,iOS,2
67582098,iPhone,iOS,3
67582098,iPhone,iOS,4
67582095,Samsung,Android,1
67582095,Samsung,Android,2
67582095,Samsung,Android,3
67582095,Samsung,Android,4
67582076,UnknownPhone,Android,1
67582076,UnknownPhone,Android,2
67582076,UnknownPhone,Android,3
67582076,UnknownPhone,Android,4
67580826,UnknownPhone,Android,1
67580826,UnknownPhone,Android,2
67580826,UnknownPhone,Android,3
67580826,UnknownPhone,Android,4
67580659,UnknownPhone,Android,1
67580659,UnknownPhone,Android,2
67580659,UnknownPhone,Android,3
67580659,UnknownPhone,Android,4
67580583,Samsung,Android,1
67580583,Samsung,Android,2
67580583,Samsung,Android,3
67580583,Samsung,Android,4
67580575,UnknownPhone,Android,1
67580575,UnknownPhone,Android,2
67580575,UnknownPhone,Android,3
67580575,UnknownPhone,Android,4
67579977,UnknownPhone,Android,1
67579977,UnknownPhone,Android,2
67579977,UnknownPhone,Android,3
67579977,UnknownPhone,Android,4
67579200,UnknownPhone,Android,1
67579200,UnknownPhone,Android,2
67579200,UnknownPhone,Android,3
67579200,UnknownPhone,Android,4
67579077,Motorola,Android,1
67579077,Motorola,Android,2
67579077,Motorola,Android,3
67579077,Motorola,Android,4
67578885,UnknownPhone,Android,1
67578885,UnknownPhone,Android,2
67578885,UnknownPhone,Android,3
67578885,UnknownPhone,Android,4
67578772,Pixel,Android,1
67578772,Pixel,Android,2
67578772,Pixel,Android,3
67578772,Pixel,Android,4
67578250,Samsung,Android,1
67578250,Samsung,Android,2
67578250,Samsung,Android,3
67578250,Samsung,Android,4
67577972,Samsung,Android,1
67577972,Samsung,Android,2
67577972,Samsung,Android,3
67577972,Samsung,Android,4
67577087,UnknownPhone,Android,1
67577087,UnknownPhone,Android,2
67577087,UnknownPhone,Android,3
67577087,UnknownPhone,Android,4
67575990,UnknownPhone,Android,1
67575990,UnknownPhone,Android,2
67575990,UnknownPhone,Android,3
67575990,UnknownPhone,Android,4
67575966,UnknownPhone,Android,1
67575966,UnknownPhone,Android,2
67575966,UnknownPhone,Android,3
67575966,UnknownPhone,Android,4
67575589,Samsung,Android,1
67575589,Samsung,Android,2
67575589,Samsung,Android,3
67575589,Samsung,Android,4
67575225,UnknownPhone,Android,1
67575225,UnknownPhone,Android,2
67575225,UnknownPhone,Android,3
67575225,UnknownPhone,Android,4
67575222,UnknownPhone,Android,1
67575222,UnknownPhone,Android,2
67575222,UnknownPhone,Android,3
67575222,UnknownPhone,Android,4
67573967,UnknownPhone,Android,1
67573967,UnknownPhone,Android,2
67573967,UnknownPhone,Android,3
67573967,UnknownPhone,Android,4
67573798,iPhone,iOS,1
67573798,iPhone,iOS,2
67573798,iPhone,iOS,3
67573798,iPhone,iOS,4
67572920,UnknownPhone,Android,1
67572920,UnknownPhone,Android,2
67572920,UnknownPhone,Android,3
67572920,UnknownPhone,Android,4
67572858,Motorola,Android,1
67572858,Motorola,Android,2
67572858,Motorola,Android,3
67572858,Motorola,Android,4
67572829,UnknownPhone,Android,1
67572829,UnknownPhone,Android,2
67572829,UnknownPhone,Android,3
67572829,UnknownPhone,Android,4
67572658,Samsung,Android,1
67572658,Samsung,Android,2
67572658,Samsung,Android,3
67572658,Samsung,Android,4
67572052,Samsung,Android,1
67572052,Samsung,Android,2
67572052,Samsung,Android,3
67572052,Samsung,Android,4
67570958,Samsung,Android,1
67570958,Samsung,Android,2
67570958,Samsung,Android,3
67570958,Samsung,Android,4
67570855,OnePlus,Android,1
67570855,OnePlus,Android,2
67570855,OnePlus,Android,3
67570855,OnePlus,Android,4
67569659,GenericPhone,Android,1
67569659,GenericPhone,Android,2
67569659,GenericPhone,Android,3
67569659,GenericPhone,Android,4
67569582,iPhone,iOS,1
67569582,iPhone,iOS,2
67569582,iPhone,iOS,3
67569582,iPhone,iOS,4
67569368,Samsung,Android,1
67569368,Samsung,Android,2
67569368,Samsung,Android,3
67569368,Samsung,Android,4
67569326,UnknownPhone,Android,1
67569326,UnknownPhone,Android,2
67569326,UnknownPhone,Android,3
67569326,UnknownPhone,Android,4
67569289,GenericPhone,Android,1
67569289,GenericPhone,Android,2
67569289,GenericPhone,Android,3
67569289,GenericPhone,Android,4
67569280,Samsung,Android,1
67569280,Samsung,Android,2
67569280,Samsung,Android,3
67569280,Samsung,Android,4
67569258,UnknownPhone,Android,1
67569258,UnknownPhone,Android,2
67569258,UnknownPhone,Android,3
67569258,UnknownPhone,Android,4
67569027,UnknownPhone,Android,1
67569027,UnknownPhone,Android,2
67569027,UnknownPhone,Android,3
67569027,UnknownPhone,Android,4
67568387,iPhone,iOS,1
67568387,iPhone,iOS,2
67568387,iPhone,iOS,3
67568387,iPhone,iOS,4
67567722,UnknownPhone,Android,1
67567722,UnknownPhone,Android,2
67567722,UnknownPhone,Android,3
67567722,UnknownPhone,Android,4
67567396,UnknownPhone,Android,1
67567396,UnknownPhone,Android,2
67567396,UnknownPhone,Android,3
67567396,UnknownPhone,Android,4
67567395,Samsung,Android,1
67567395,Samsung,Android,2
67567395,Samsung,Android,3
67567395,Samsung,Android,4
67567022,UnknownPhone,Android,1
67567022,UnknownPhone,Android,2
67567022,UnknownPhone,Android,3
67567022,UnknownPhone,Android,4
67566535,iPhone,iOS,1
67566535,iPhone,iOS,2
67566535,iPhone,iOS,3
67566535,iPhone,iOS,4
67566293,Samsung,Android,1
67566293,Samsung,Android,2
67566293,Samsung,Android,3
67566293,Samsung,Android,4
67566278,UnknownPhone,Android,1
67566278,UnknownPhone,Android,2
67566278,UnknownPhone,Android,3
67566278,UnknownPhone,Android,4
67565825,Samsung,Android,1
67565825,Samsung,Android,2
67565825,Samsung,Android,3
67565825,Samsung,Android,4
67565750,iPhone,iOS,1
67565750,iPhone,iOS,2
67565750,iPhone,iOS,3
67565750,iPhone,iOS,4
67565568,UnknownPhone,Android,1
67565568,UnknownPhone,Android,2
67565568,UnknownPhone,Android,3
67565568,UnknownPhone,Android,4
67563922,UnknownPhone,Android,1
67563922,UnknownPhone,Android,2
67563922,UnknownPhone,Android,3
67563922,UnknownPhone,Android,4
67563575,Samsung,Android,1
67563575,Samsung,Android,2
67563575,Samsung,Android,3
67563575,Samsung,Android,4
67562835,UnknownPhone,Android,1
67562835,UnknownPhone,Android,2
67562835,UnknownPhone,Android,3
67562835,UnknownPhone,Android,4
67562538,UnknownPhone,Android,1
67562538,UnknownPhone,Android,2
67562538,UnknownPhone,Android,3
67562538,UnknownPhone,Android,4
67562535,UnknownPhone,Android,1
67562535,UnknownPhone,Android,2
67562535,UnknownPhone,Android,3
67562535,UnknownPhone,Android,4
67562527,Samsung,Android,1
67562527,Samsung,Android,2
67562527,Samsung,Android,3
67562527,Samsung,Android,4
67562330,Samsung,Android,1
67562330,Samsung,Android,2
67562330,Samsung,Android,3
67562330,Samsung,Android,4
67562292,iPhone,iOS,1
67562292,iPhone,iOS,2
67562292,iPhone,iOS,3
67562292,iPhone,iOS,4
67560823,iPhone,iOS,1
67560823,iPhone,iOS,2
67560823,iPhone,iOS,3
67560823,iPhone,iOS,4
67560795,iPhone,iOS,1
67560795,iPhone,iOS,2
67560795,iPhone,iOS,3
67560795,iPhone,iOS,4
67560075,iPhone,iOS,1
67560075,iPhone,iOS,2
67560075,iPhone,iOS,3
67560075,iPhone,iOS,4
67559628,Samsung,Android,1
67559628,Samsung,Android,2
67559628,Samsung,Android,3
67559628,Samsung,Android,4
67559578,Motorola,Android,1
67559578,Motorola,Android,2
67559578,Motorola,Android,3
67559578,Motorola,Android,4
67559276,UnknownPhone,Android,1
67559276,UnknownPhone,Android,2
67559276,UnknownPhone,Android,3
67559276,UnknownPhone,Android,4
67559250,UnknownPhone,Android,1
67559250,UnknownPhone,Android,2
67559250,UnknownPhone,Android,3
67559250,UnknownPhone,Android,4
67558952,UnknownPhone,Android,1
67558952,UnknownPhone,Android,2
67558952,UnknownPhone,Android,3
67558952,UnknownPhone,Android,4
67558872,iPhone,iOS,1
